rainfall,slope,soil_moisture,elevation,soil_geology,land_cover,historical,drainage,road_cutting,landslide_event
21.941026838913572,48.35658678614607,18.843101105783866,31.39073981126485,72.96242304105826,41.619564198994595,38.68826274667014,24.459392573791717,24.17300620958283,0
40.61342852847418,83.76465292358242,37.947104175649635,36.30912034769962,57.061915310930495,47.09760173087058,44.295384724991486,47.49156351658177,43.93233403618341,0
66.56666844910569,25.15220838509517,48.48900633268299,4.690068062659246,90.82696392012959,52.16241732497719,54.571674306560936,41.76662105425819,54.85444313427763,0
59.127266552404635,16.41847619501607,53.4327087476475,11.022101799666647,53.111754609408464,57.999572458183735,62.84014377578876,44.990929687705204,62.607503585437414,0
45.803948974569735,64.9426026322958,41.55727986611376,35.61002323233336,52.87310667245074,50.6582712833335,39.43032167778722,48.06274331567372,59.433358115911346,1
9.994155220616376,10.297378352850913,9.188543619230494,26.07680092135352,65.76062382303823,55.70443778523982,41.92001238283649,8.498509839796725,69.25273685035673,0
25.898885039562227,47.55018119578637,33.449383321701596,33.81155049467518,78.24683307344291,38.91888996698406,41.21138917071471,36.85172417237299,48.26765653904161,0
30.30841123774892,74.77164479794442,21.77399528451192,23.278204306332608,51.20525718053874,70.5198656938091,41.96132369989868,48.22105828659714,56.01398633484545,0
18.320169316197408,39.19741924692751,25.367851151488786,6.124367325887983,57.92114865096948,39.41847148031666,44.426658631806845,14.9436149542327,23.65773045354172,0
7.64496300485807,43.93525171846992,12.26642163626753,46.61902303458713,56.97539517260993,59.68518990213513,58.906411059315786,21.32880672574079,27.59136644686358,0
41.95952145354902,64.52909146069035,45.67038023548836,45.929911224524545,47.6354671421616,43.74830311068388,68.77678532100617,45.10374825038406,46.13116699000254,0
60.33508650538245,16.18770933672195,51.03377933547509,38.66536306384418,54.33936716532492,60.79341501249885,41.54845992372833,40.9308528253225,40.984946641560654,0
28.592085819758935,76.35757106389661,22.18468359298464,22.46849463592273,52.47101554303846,74.7063372910489,20.8653937878193,40.39508598382801,61.53212126983809,0
66.02760090247408,30.79489396873995,45.22706874444857,40.14914216689474,80.67774699986632,65.80918784906858,57.17134808541242,51.06035691991881,10.7988135148182,0
12.198568086328173,34.014998108816805,44.86371902693982,36.78708531841669,64.36239634458792,45.350883164377535,23.479810568275884,21.466361765228662,57.3637335243997,0
17.423638754969215,26.7354416795685,11.495386785150115,36.451343569109724,55.01224590547534,58.810330128381494,75.98229207894484,27.312120974317757,63.21533887678032,0
41.361945666913,27.097240660360733,28.989772402013436,20.792030713527996,88.23729845849331,51.666890244666526,50.424462470162716,31.021818049304805,3.6887102049518035,0
26.833248863624068,32.99031629353038,21.3901581017631,23.492548735616918,87.4721143489604,40.19561074536905,55.515719939572215,18.41525594029389,81.43996064442698,0
57.1695465654921,19.724549288025127,34.17179009350035,35.33300915128272,86.18191820585464,67.90987490365904,70.46781139853857,44.806103657472896,87.27359573831272,0
51.257436681337765,81.32297309292628,31.760761324879894,47.059873530146,55.79614658644302,83.96891801185558,47.15059877876779,54.18671402002617,70.05389012115718,0
28.26558972045085,67.98078235327493,26.676752015425762,63.38954707156289,76.53273633704802,71.52790473544422,58.76092893469253,44.375281973058655,43.560773282736605,0
13.263169529459,61.90634883391299,23.107007071104505,84.57055428765007,92.0788469175695,41.39595375995336,58.935581194632086,46.67930734675514,42.38676827583284,0
25.919668349815034,51.50554093932794,13.510657493880219,39.00228805113194,56.556681523347564,80.91198762697859,82.44020984748293,38.45907058796944,36.34734875858242,0
52.07085479600306,81.36320026773951,36.627451040891096,37.84922658738162,59.03767770244328,48.57506275815872,88.86728572215054,54.680071246730726,47.85358756127167,0
58.62641550359699,27.67755857522154,37.8126311550086,69.92538993959084,55.9506949136134,51.07292963511176,50.98365504467306,58.49690933946937,38.91787065265778,0
26.920042673563003,59.15512008322814,17.44214265276449,79.29628542274351,65.11073404979143,47.06980213325121,78.89056936966276,53.53675540737489,54.837224477113935,0
7.6026570423329005,31.073201593474696,24.147758660405696,25.561552053498566,87.59035700204686,57.914795474574944,14.16339194534634,10.252931080810914,48.69640203815945,0
11.599228474050125,61.00785698781228,12.259459504906113,18.49882087553527,62.969221596561084,31.38271102478022,47.34401964178016,10.372290020811455,59.99017088009867,0
49.35734767948348,36.57994687671803,28.187398249567543,73.82074036970361,54.17523715150546,44.31266688712544,63.376193795454185,50.14510845283779,40.37483023780681,0
27.92402428758534,60.36049491089464,34.399407553886654,40.96591672094294,60.66828264317907,70.04904148635998,26.427865462930455,39.089651516531546,27.60646012954879,0
28.419992516941008,59.26571572333119,37.6409209610277,75.80022856794919,78.59563904257503,87.1060471788497,90.71103751070824,52.21060388922318,71.66390653431962,0
17.191783463361425,60.74354384605791,23.356728759430247,46.20749309186778,22.40745038469857,29.412706166464467,78.59973527545546,44.496068227863546,27.97056176865518,0
16.925862214029046,5.143286538141053,13.782429923862182,10.176111536258002,67.44367827873273,68.66439437889859,45.43980891956775,21.36189212196817,44.4808015122766,0
65.32407288220588,14.521738509418345,45.70693367809361,31.129608632639886,58.85503168312916,41.50843206029667,90.72856009107514,55.302646727493084,44.77551831198157,0
50.50665665994762,78.37570725500971,34.538370991293874,80.54027175573056,52.91898631957318,50.4658788203956,66.16316661663924,58.379199179346,49.99435106676636,1
23.337777686113558,48.624672771456225,24.44064740925282,72.40216806178326,37.408692226643986,40.81611685331595,56.3042495044893,49.507335235317484,45.54525174911871,0
39.33917460065001,14.433097876054541,39.36382685932284,85.77833115144743,70.64705448863373,68.02091251537759,60.016201410320235,31.148871174019355,40.91846430613981,0
44.059008779520454,60.42257085338618,36.0306331070061,23.445869462988227,57.894202523647465,62.87959926984297,38.29174075718071,29.150293742084774,51.95191659859511,0
100.0,31.024632593499536,66.97177997498854,28.0639969855288,68.40258917953356,57.45101639640536,54.99915163168833,57.18450475753423,29.25557394071682,0
15.76841454799907,5.234624941441242,16.567952436699407,9.644604043060585,46.203333161211816,65.31799687488031,37.35900384523545,11.884260449226263,43.67292210039598,0
43.67321684133438,38.035420249862675,41.33919024352616,29.264434139744804,35.39645844987139,63.512809922907074,52.02517060820512,41.509963778265025,49.667227345131046,0
65.1180884890469,52.79538632755779,50.76123723390392,61.92073526521864,44.88706722085683,42.41037969690764,53.88355357421276,58.2548048720634,12.355683435733908,1
93.29218989568695,20.780278045361964,48.605190684298854,84.25190194746185,58.86152347186629,59.98003308560721,55.889408518028205,69.11927729235813,73.68745751427771,1
22.438579987206225,56.684444671090574,10.089336996161675,25.08862119900361,36.574603032650764,48.39821340911357,51.770158201418816,34.19780045262546,89.59933991580185,0
27.662599164584627,76.18842025053641,24.561267994180486,41.07427082415428,64.02131436439737,46.89791723585694,94.341515326648,44.73468941212705,60.3192404237476,0
57.51732577208593,28.05816638265076,51.39990864738255,25.619582486741038,85.33623605579767,62.11696962144087,22.974508319788935,35.65406266549934,40.329096934683406,0
9.840021420395612,39.4974851427804,26.74519466744162,42.436306832692004,27.093289666266287,71.98779122768515,19.55391758358016,26.011000680876947,41.27593192919279,0
46.57214261693664,28.89501141622368,43.718268668656464,35.48833980966578,52.04979429189045,55.107023754562675,36.213073867939386,47.9228482368322,27.20708695464148,0
100.0,64.32646717735209,65.7946588643947,4.498531831412045,59.565850965277576,75.8530687504687,51.682261397610255,69.05755524748275,79.19500197524583,0
49.84064130297563,53.656616847781635,51.13156834546871,59.97826033984809,59.28513272347218,52.09238624384718,44.8513513245462,44.915270621939825,21.21422817222732,0
4.124485105059213,12.028280515529717,8.488503608385296,20.939698444614546,80.34604584103383,35.71269037421022,26.53929693689171,20.304978834995126,66.72583514642571,0
19.23409554437418,56.032784258374356,19.85057336024647,64.48934760730226,56.01814863891119,39.841582599319075,86.34550163880223,39.774962584148284,38.63299241890936,0
22.981079637547698,16.75826235911736,13.272124548299818,64.47703881088277,57.89199972102807,37.0825264892769,61.708653081985446,27.86492095617819,74.85043507129447,0
74.69360427792881,13.543755323917953,50.31878932329151,16.27704199722093,56.85969515149775,60.9357127828127,46.01267197167839,54.26122232283198,61.25154183012635,0
33.16420674849564,32.03468077515536,23.34654460239819,78.89179593530228,68.735175145068,79.16823080109003,35.38416926422806,37.048704529346836,65.71880233596528,0
7.7229464238461984,47.56049442224672,28.55058712317461,62.36773255412752,85.03340538313678,70.06202091257508,47.14911989459661,32.4230388780152,51.46526894488976,0
35.88291367312371,68.77393837090598,42.46360718412193,86.62592506204003,62.03211591897351,66.9755734904887,42.85582914970114,45.4475224306627,81.22548531979082,0
41.00745266208504,36.410680776584485,35.06033634228236,28.85591671491155,83.44162961835923,75.7082921893996,58.91445043619395,32.755594872962305,15.562714641793143,0
25.284469374630575,56.836209734559816,29.642023312070144,5.694346394681489,63.324927452113116,64.23376564399697,28.59412439705841,22.024307889024993,13.328240229477565,0
16.683606614899034,66.66054464451094,16.34234525661536,61.60808610471279,44.30782763457399,69.77315401593017,37.893237758217886,39.62379772908307,17.231003935266074,0
100.0,32.62387650584391,46.70678954816052,62.33648480064098,77.5882974018845,57.30231550668601,67.34685995550585,75.36190526400591,38.66079387824322,1
65.25192814897731,38.188140469373465,41.7888443132124,62.94743414152448,61.68759182276177,45.45425251319292,41.10553229790774,55.569192678097686,33.553039146380776,0
69.01258816552647,11.139630471061569,55.94062545250787,77.92584717077064,82.02331786041911,41.14145762468752,63.35171189555847,56.70557745779508,37.22318146728019,1
33.21465702885047,39.72713969542476,33.77331689513425,14.540838674943576,73.54626296667573,51.329783910208164,50.70675329655814,31.392926819644316,81.14309321826796,0
22.147233189519312,74.66459883926004,21.04440984154016,20.15595462998628,75.05243567738832,35.167073026525784,47.20587504123947,31.39017869313693,35.7442692053199,0
26.229819680151532,69.12134283472759,32.342421000556584,7.300268151632257,51.322089798722025,51.833581647616384,39.27486628298425,40.99239878065184,66.37051941451584,0
12.169408435594612,16.155221142196776,14.926557799258696,56.44760189046956,48.5377485806256,52.12764666627312,53.224468571412025,26.112978335076125,49.64019113612484,0
99.24063584537419,81.369999146909,57.44945327124225,70.72398179179125,61.44364811572925,66.63449623236625,48.2581161209274,92.20921195138041,69.91999208561887,0
34.184445453192396,22.9691947277849,36.71818049186479,40.6910169422058,43.00244498840282,54.23059001879238,8.687386068876627,28.379758064113812,55.46557091806908,0
85.59874582514493,30.869760120518446,54.18473704779548,58.06210557434346,46.85975253090096,71.29979481069928,72.10303454681,54.054065592073684,55.22206087226587,0
27.192784222370005,47.44416200214283,35.16892791294853,56.79945897143133,51.48496320931051,50.55947435776055,57.86033733072464,39.394123186207715,42.3927395438346,0
50.31747000521074,25.94784016198661,23.6932812913726,15.182438195660161,44.83119580710559,43.94776686304783,26.184461956244444,41.58243562288456,29.563476420075993,0
42.56741919254952,37.401989903982376,30.855732684531,23.40857712777502,60.48298308321438,77.67162885877617,48.62035082187349,34.510104341174156,16.411153384209822,0
11.038680770574318,34.05987636538442,22.848686214705452,4.755009320728266,62.3001114208355,70.0335930437551,45.815707164914656,12.692810743360873,60.393711957342504,0
100.0,35.817841004340586,70.95091979819932,89.84136336471622,54.62611589068967,57.731396359092145,34.7685055512884,80.66879615780712,85.60490118892668,1
27.811041186911098,42.22381218332509,25.526936731175255,24.56233175248173,44.52181661730084,48.95146288837144,63.62965754304887,21.190955195891682,37.08623461965996,0
14.517841427518135,60.91926884375498,22.283386249728956,19.772767497202924,50.35788701029925,83.51150597114085,77.3894825399131,17.935898665075314,47.629924014498265,1
57.81585072487321,27.63833629947242,44.91999061575759,54.05895091204784,65.18473865115142,56.51469196361588,43.80296328882626,52.42112620369761,27.42464035911373,0
37.19355210764898,47.97103460590679,20.54416064676176,77.14980345746237,58.523307552614924,66.65276002089034,44.38260117396327,49.27675924148488,45.376553372227605,1
47.33819311449839,60.53409905570598,35.127036566982994,18.067838848706348,63.405652955604765,74.1990645485763,34.975958389517,47.93261949687225,41.19911947600826,0
39.86369138114891,60.27197100107836,35.74415801253808,72.21334759836412,49.459608975434385,61.50966424089629,11.933162282977385,53.172023815696235,34.46068458892204,0
4.661326983876302,31.30414855881785,18.613475464792533,58.12704377833127,67.82347471247142,42.253895283729115,59.580374190448666,14.61940165428036,27.71523126989228,0
18.707078522918085,33.15113311862053,21.767918016547377,18.569169617267875,72.9050409988989,53.95582565402582,86.20414270059996,18.63467929610364,68.3394097752842,0
18.111503907947935,81.14939781977641,17.545641229008275,52.86679910455027,43.67186181285781,50.04137186569904,49.160054179430766,41.92350659613582,68.40740556165886,0
68.36963475055992,29.855238700571956,38.92732202023221,42.807032509747515,55.57244578759031,55.85098007475741,48.736708084153705,54.703221385734466,76.18654733664675,0
38.176615895438104,58.320695804301636,39.01938410608018,59.41915745746993,38.783679055730204,60.06453988527443,50.77338691073221,45.508213640801095,64.76397548416065,0
52.336263166749134,47.21130982679479,45.927726621169704,12.129429434278379,73.48829219743062,51.44382887963574,42.81144696649679,45.5186460035448,30.116540522738624,0
29.076322948617484,23.475813759149005,35.88984839975595,37.80418816837821,93.12142367571697,51.75577247329356,31.35887423640408,24.265693677509077,35.547594702924755,0
54.05238222488716,25.06501527733124,33.10184412230781,45.064348691985536,74.62564070196055,57.95033731890924,98.05306802414614,52.45647063518413,54.804611436296746,1
33.26858142439889,8.890249918915174,31.273816857531664,44.78703754917737,59.920115288085704,37.99930966696098,60.38680267870909,29.035578320475313,32.08287833266286,0
31.544348939071934,73.8590297503783,23.811261787682437,22.662644605671943,64.19119769348818,52.099672088525054,62.63183096955859,44.777818382433445,77.85301086581414,0
42.36907512071635,68.4866842204215,35.67458262133635,24.437320582171903,69.97306395014792,59.44268585720121,92.64708965218442,49.559437084971414,47.6469425772668,0
39.86097596370674,8.854981011615903,57.17683454620676,80.35623034082862,44.28935266979451,58.23888293955211,55.616404536591915,23.584646736710148,29.859813448716583,0
100.0,54.40807045393464,74.22916899594031,59.4373110725861,62.74542574357515,46.992860599568715,36.761037014337056,80.37613020998614,60.9835210614415,1
18.53499705401696,69.78779749545076,16.149147781552774,65.99253301841867,61.64313149219017,49.9867267070271,32.40404331829697,42.746144547553406,63.82105396043677,1
9.9229766393466,20.573900862939478,15.43660940202612,12.25406698926889,58.83100535046381,37.94558874849828,86.56786325432635,11.62917314433757,56.917555335628464,0
46.63839100105206,34.22877287377787,34.75446220340849,37.79219502793998,56.02109982042485,46.681685005251246,66.34480459495083,43.27593036177785,64.89158027504206,1
20.744606143185486,69.97019380278306,24.40079886844984,65.15093334373454,63.20793579405246,33.56114282393406,50.19468980641393,41.51733566808497,55.688094024989226,0
4.0293286164621165,22.14254270319921,2.024553484705212,9.530133327375422,47.870597351681084,53.094017738438595,42.139440407463894,18.326133125160574,80.01906306700812,0
15.177322388766846,34.81715494073599,22.937144113317828,65.85300201935502,51.41829637300357,61.478261073117785,46.82033382718968,41.952884055564724,69.21106202978613,0
100.0,9.561728137287385,50.059098562495706,66.12690880919854,65.82983074107388,47.21058725026414,59.116799758743284,67.0167789793839,34.996010747554294,1
18.133302760107217,36.237568197316364,8.591676528191035,29.015661243467488,61.35109367389134,28.807961826902755,84.96100667488507,30.330022846757085,34.16937792598696,0
6.956102605969557,23.882692708832487,31.839253268601794,15.220603574469454,62.171149057207934,66.32788823001557,50.80226788722611,11.507478549568022,45.60533374185859,0
100.0,27.929126245872382,64.11391239747292,79.39643220412341,75.54538744113043,58.514472152275886,36.56053677596515,67.48004096051545,47.72218659528539,1
14.6677203407422,41.74273939080468,31.47721221111624,16.40138724532166,60.51837866423619,45.50635779513206,28.9132226315609,25.471271638794132,34.39270129008759,0
100.0,90.96882151384878,60.518693779613926,37.915781456594516,59.00218441036152,44.967921595158366,63.34354159777137,78.27735577560557,28.21456551721285,0
28.147830503497204,53.428540579624986,10.669252012214052,41.521666016243074,71.09787929431427,66.75375162578987,71.46951322884844,34.215186114131534,43.526790250285394,0
100.0,48.95544214123841,58.59455747206598,42.50663756658602,86.70388368292504,61.225723199827755,85.09286689574286,73.02693440824437,34.71339314765696,1
31.0241411193747,52.408839846273146,50.56727517753773,53.252992980201554,55.39486144759145,64.44303063614699,100.0,41.13909417841494,49.12423089664431,0
50.5181030988955,74.53396845971868,28.499502479709733,80.10739204532712,68.33204794758066,37.81945332357591,24.914649946858724,63.312267137367726,2.072304512456128,0
33.7946850162985,60.86118227777093,44.79896800019564,74.01960568565346,58.35183631442094,62.51929317193252,52.56289024485094,56.49750500204637,69.67980654550362,0
31.19604075762656,76.58914036969125,31.919533442065703,26.541105895899797,48.705818362572245,43.374176007496615,44.967690090372955,49.78110458386621,41.330084785740844,0
44.04355987049071,33.72968462761891,37.18263894378581,50.243386284896076,61.63688926415346,38.98918286366459,48.57798508505261,47.989417871026134,54.28738200915798,0
51.7573865549392,35.10787193890735,34.47778597056619,56.75850815565321,70.5004053982859,55.621204315989324,37.051501306161455,48.846608899010505,0.1527955350768906,0
41.743562072128746,23.23358389865937,27.749257264958906,80.74833944114839,50.29482278351049,61.788024336027135,58.15250864610877,36.33657390118458,49.600238020551174,0
38.80473198004183,47.16379238750324,37.85535875075967,6.110356273732749,77.61772839204872,56.402537994578616,29.306498818681966,32.82146004417575,45.07029853861044,0
20.88390840345957,37.819224859788605,34.04035528595994,13.744653492286343,56.49739389302068,56.94822062557171,60.760730426962105,20.65937411002338,46.83295980722599,0
34.73755603727609,57.61124205881648,32.675982307980796,27.75846911391232,55.76535102896846,41.990908998562105,73.01581317545136,40.93505815178644,51.80759276308253,1
98.94015117096274,34.176582367431315,72.33363209812752,63.88192600184064,72.47519162248126,32.310368544536416,42.78499837371728,79.20219228664388,36.719812382471474,1
20.123467722602065,50.01932572719922,19.663188845906905,90.20772747781588,65.74645841563348,61.38581737647186,72.44689136024951,45.159823877803035,55.46920644433065,0
44.933866715787744,46.933499847092904,54.09830422185025,51.28204331019318,51.73017210254658,58.87604308554734,54.43875675721111,45.92077416005023,0.0,1
80.25663760354085,55.33779830893055,58.04984431394601,40.114417424857294,43.682564038764944,50.07955486351754,69.03432663078596,68.98032244251782,53.42940721389934,0
52.0502798155469,35.472490287493194,56.89325973841869,16.04184834818118,85.98597832920439,50.55964911694555,57.666840325215006,39.428120757505305,51.63688186354843,0
68.84256019823964,78.41373218141892,42.141787780817495,52.913091264376654,64.44617194761555,57.11987622687512,35.32175975787386,67.48043160890306,78.8334710226369,1
14.468618466306843,43.96100669434669,19.597654562785017,39.29509027314519,88.21070375971229,50.94748361287382,51.57250961690531,32.48000150873639,53.56691323141498,0
45.013048022040124,40.530606068245966,45.32913965457426,1.7623702873368532,55.121580401153814,64.43638644151254,44.06388879677968,37.74382938230805,1.672830007483057,1
29.905267869149043,33.259335445354,29.584010846969214,11.775710014687151,66.6554824732523,64.95236689752514,67.17400884053329,23.31869819255799,38.59474613715387,0
30.862610596088736,19.122558272726565,33.116330838202366,83.94048917993383,44.74305732680381,54.92176533979229,47.743392038314425,29.403712881345847,38.79468387824842,0
93.70486049280744,16.43273201566849,55.71544275618019,59.54256980891534,47.90518654525719,53.25980631694578,71.00221438315319,64.72324825774332,46.004168057455374,0
31.228135306180302,71.48444653936448,25.93152632162699,0.8169838746902851,55.96195908585146,59.17473171111293,61.30563734786979,35.17754535994795,41.14524638141868,0
46.01957172817782,20.339929871739773,30.308183463417713,60.548504249036995,85.29709381588606,21.406730989671196,55.62595386358201,38.564037316463285,49.3958033029153,0
6.965079449825726,12.947841083639695,15.146576183722997,40.61150402551611,65.2513193901414,55.20698001851209,56.46785777090747,12.328460899416786,28.910332283291183,0
100.0,48.606526329042985,65.49279903306518,44.20581651480205,77.22794504506187,36.68479369357017,69.72741565754616,72.74834078265219,79.88448147564424,0
66.26174111302117,58.06193295136583,44.21163024685363,46.10168777802052,90.39461403702944,61.04862810138929,64.00440394409814,59.99282457108457,45.60906811258067,1
35.68257932770236,28.130517001390587,36.68418969329992,39.815122980497534,75.32321127468433,66.83661464705811,69.20224770871461,30.908801611365853,91.50575711662748,0
28.919706536134303,42.766486873981634,19.384455886119834,38.09991430195588,74.71656167554637,25.431494378510926,33.41632242252923,29.937891240943024,21.019778146685987,0
55.62499580165975,42.12747269386214,25.400212152061012,23.776449930796193,63.85906784980746,64.09032466172435,42.21334470925979,34.864303013108945,39.54831553158009,0
79.63329149603294,71.10862377179375,51.22573294441769,64.05588679724357,82.28207574268299,54.732152123753735,52.102700701290594,74.14744826451474,62.77318663350352,0
100.0,56.141686519455135,84.21922536051059,21.562092680910926,67.10379878570565,61.95877091478802,47.230889114712824,75.56730166638903,18.277115302019794,0
64.8364621208217,74.30572205939127,51.73923882602095,52.51742071704708,77.94284852538681,67.9412344226488,35.109145878065306,66.00416094609486,72.22819670023271,0
39.18139327078172,28.94262846587376,26.779835307585802,9.633625343162585,57.50317636955756,58.65041014201065,74.55513846012198,21.569675311367522,50.939263480426455,0
71.42782420396588,67.58219049665148,54.8455866996774,31.111876813929605,71.73059988050855,57.672808444820575,31.463682006854086,57.04416190283253,50.642100790031364,0
63.05131401817278,42.635451835805476,45.60504088812309,13.328902659965594,68.0023264768781,42.06185920032307,69.61643248683058,40.64998650535954,74.2454155427234,0
39.29018771359834,50.17124687445303,36.71061430963286,49.757726037013526,57.5032517343586,45.53088331082252,84.05990463930974,39.20386151753303,38.813427100091474,0
61.83919762390776,10.017355883972728,53.05742560828705,51.96599602106618,42.30533335890456,80.03963506180952,42.923240470001765,39.87009569740775,36.694465862649956,0
61.07369466255058,50.55585722828063,47.13863962048078,5.240254522655287,66.53054835397644,67.9409824258529,12.126087569322124,42.78031821758971,39.81880719935475,0
35.53354648355108,20.64791781216692,32.50783429851276,79.88908053205012,68.35865654311048,61.559304726723155,43.40852754627305,53.629795729181055,41.77082739211713,1
24.886512951574176,16.267005501618005,37.579595978144646,62.937057171018864,48.00877686500239,44.50628548069339,38.16156965424777,26.5286954948402,22.971835086269415,0
57.60422498688094,17.18254456956336,47.99966252856506,52.378950435803574,64.08776114755763,60.26711276371817,26.671402848441165,32.587859338861776,55.675369070187855,0
15.919335351077796,18.26549216309442,22.314341838027925,24.980948995598148,66.18437955308946,50.78755525006439,59.54101067704341,24.44323040696062,40.92314472389491,0
12.981183788195574,47.19234289527503,19.477363238049403,35.9938653613455,77.5669859934106,82.72697761859831,59.92993024478003,28.511947130823785,44.13773378353726,0
46.52452240748572,66.41269696217627,33.06129986369695,30.792457857137773,66.36260794106013,72.61875052513108,60.341193728920544,54.39326852136416,44.57279530821829,0
56.56078057098429,36.34187273061089,33.14413797111778,45.79500323038559,71.85765086403092,46.00113677664164,35.28741806775281,47.82040678508624,64.09739379885163,0
46.28309681169239,52.34117067154457,42.81889732685759,63.6448448767285,59.96481486644673,47.20090715645607,71.4633092926984,59.54151305076482,54.215739644005865,0
49.82344391729035,81.5390004027545,49.61559441994426,28.314513461015988,57.67826736383709,53.29208797566922,40.17402563989373,55.96965658224382,57.397947717663214,0
55.919633464918384,71.65596095699165,46.17847040830182,55.5990639289761,60.1148774200923,71.48129667336065,33.06970105810241,66.29804202626369,44.64403185313981,0
93.92997545067126,23.262042623818544,68.18895759070105,59.936932692603364,55.711519022896226,69.21004331300611,32.40510335510923,71.43620434537877,57.80290525268042,1
65.5734013502231,36.582807487617124,40.96860516837677,38.87275960193743,58.6733018893869,29.845890682140514,38.62881600308148,49.269021152714096,87.37506570815519,0
64.27649758169349,31.428462666624306,42.58251670854464,59.3297949325145,69.28447565016005,61.04240778308863,53.99440209533175,54.58599309281667,71.55083791201963,1
44.06516738401476,51.49678363826502,25.98130045214576,1.3993480243738405,69.64237154943312,69.95948775849358,33.05935655880226,44.727856299896885,29.191710514131895,0
45.218465631959475,60.90885847353348,34.87400418994995,42.522844528619565,68.25288245454158,53.444613216121176,37.34565697330308,52.3370034082903,70.84307551970699,1
33.44543956184732,7.340323375176459,38.26062706557103,13.947732798462631,66.35778553011879,62.62881498824743,80.56938884482018,27.773407201536777,57.22207949299168,0
48.820141190814155,15.080051484231824,33.271666469367716,2.8525132326171114,80.52427746273385,78.7741363665246,40.423414497127105,44.017449043652135,48.47337063334296,0
15.235554382420737,14.165288846194187,19.782255229253817,37.83398342362524,80.41780007185965,72.73984267415612,67.84986737996365,16.47007122182991,64.27338458618581,0
94.2085915428882,28.483750773954863,69.43435065295749,69.43595529350507,64.16951916643823,61.87753436742671,53.494957486240196,67.58268735400483,61.34385905259689,1
19.07108520536023,58.709365453150475,32.154087193090476,33.69957896763276,83.80022265147198,60.08133653620387,69.1763138252572,24.56062173823342,52.11918103379077,0
65.48597499367989,9.69963555234809,34.84101882798183,74.54573714058122,81.91509323642062,55.57213906986722,55.798796771175276,44.21178210163253,40.86359181804691,0
86.69422493658116,41.821786416315014,55.86832912219378,16.238855590115538,64.1596850460235,62.724257351885456,52.204659756019446,54.836848956911226,33.11068362271469,1
